,Time,Resource,State,Activity,Expected End Time,Material,Target location
343,388.739850918193,TR1,TP1,start state,389.55651758485965,Material_1 instance N.24,R2
344,388.739850918193,R2,P3,start state,411.16101542955624,Material_1 instance N.15,
345,389.55651758485965,TR1,TP1,end state,389.55651758485965,Material_1 instance N.24,R2
346,389.55651758485965,TR1,TP1,start state,390.3731842515263,Material_1 instance N.24,R4
347,390.3731842515263,TR1,TP1,end state,390.3731842515263,Material_1 instance N.24,R4
348,390.3731842515263,R4,P3,start state,409.8245124216797,Material_1 instance N.24,
349,401.5203743296706,TR2,Breakdownstate_1,end state,401.5203743296706,,
350,401.5203743296706,TR2,TP1,start state,402.33704099633724,Material_2 instance N.21,R4
351,402.33704099633724,TR2,TP1,end state,402.33704099633724,Material_2 instance N.21,R4
352,402.33704099633724,R4,P3,start state,426.4388023578655,Material_2 instance N.21,
353,407.4715974576501,R3,P1,start state,426.6530690838185,Material_1 instance N.28,
354,409.8245124216797,R4,P3,end state,409.8245124216797,Material_1 instance N.24,
355,409.8245124216797,R4,P1,start state,424.0538830714092,Material_1 instance N.27,
356,411.16101542955624,R2,P3,end state,411.16101542955624,Material_1 instance N.15,
357,411.16101542955624,R2,P3,start state,430.47967258483266,Material_1 instance N.22,
358,424.0538830714092,R4,P1,end state,424.0538830714092,Material_1 instance N.27,
359,424.0538830714092,TR2,TP1,start state,424.87054973807585,Material_1 instance N.27,R2
360,424.87054973807585,TR2,TP1,end state,424.87054973807585,Material_1 instance N.27,R2
361,426.4169934007088,R4,P1,start state,436.5247106379358,Material_3 instance N.29,
362,426.4388023578655,R4,P3,end state,426.4388023578655,Material_2 instance N.21,
363,426.4388023578655,TR2,TP1,start state,427.25546902453215,Material_2 instance N.21,R4
364,426.6530690838185,R3,P1,end state,426.6530690838185,Material_1 instance N.28,
365,427.25546902453215,TR2,TP1,end state,427.25546902453215,Material_2 instance N.21,R4
366,427.25546902453215,TR2,TP1,start state,427.4054690245321,Material_2 instance N.21,R4
367,427.4054690245321,TR2,TP1,end state,427.4054690245321,Material_2 instance N.21,R4
368,427.4054690245321,TR2,TP1,start state,427.8888023578655,Material_1 instance N.28,R3
369,427.4054690245321,R4,P1,start state,438.7493932554556,Material_2 instance N.21,
370,427.8888023578655,TR2,TP1,end state,427.8888023578655,Material_1 instance N.28,R3
371,427.8888023578655,TR2,TP1,start state,428.70546902453214,Material_1 instance N.28,R1
372,428.70546902453214,TR2,TP1,end state,428.70546902453214,Material_1 instance N.28,R1
373,428.70546902453214,R1,P2,start state,443.70546902453214,Material_1 instance N.28,
374,430.47967258483266,R2,P3,end state,430.47967258483266,Material_1 instance N.22,
375,430.47967258483266,R2,P3,start state,454.1944567801015,Material_2 instance N.25,
376,436.04922658507485,R1,P1,start state,451.284379033355,Material_2 instance N.30,
377,436.5247106379358,R4,P1,end state,436.5247106379358,Material_3 instance N.29,
378,436.5247106379358,TR1,TP1,start state,437.00804397126916,Material_3 instance N.29,R3
379,437.00804397126916,TR1,TP1,end state,437.00804397126916,Material_3 instance N.29,R3
380,437.00804397126916,R3,P1,start state,453.6237259263175,Material_3 instance N.29,
381,438.7493932554556,R4,P1,end state,438.7493932554556,Material_2 instance N.21,
382,443.70546902453214,R1,P2,end state,443.70546902453214,Material_1 instance N.28,
383,443.70546902453214,R1,P1,start state,454.1155617257166,Material_3 instance N.31,
384,443.70546902453214,TR2,TP1,start state,444.1888023578655,Material_1 instance N.28,R2
385,444.1888023578655,TR2,TP1,end state,444.1888023578655,Material_1 instance N.28,R2
386,451.284379033355,R1,P1,end state,451.284379033355,Material_2 instance N.30,
387,451.284379033355,TR2,TP1,start state,451.76771236668833,Material_2 instance N.30,R1
388,451.284379033355,R1,P1,start state,466.5469624961004,Material_1 instance N.32,
389,451.76771236668833,TR2,TP1,end state,451.76771236668833,Material_2 instance N.30,R1
390,451.76771236668833,TR2,TP1,start state,451.9177123666883,Material_2 instance N.30,R1
391,451.9177123666883,TR2,TP1,end state,451.9177123666883,Material_2 instance N.30,R1
392,453.6237259263175,R3,P1,end state,453.6237259263175,Material_3 instance N.29,
393,454.1155617257166,R1,P1,end state,454.1155617257166,Material_3 instance N.31,
394,454.1155617257166,R1,P2,start state,469.1155617257166,Material_2 instance N.30,
395,454.1155617257166,TR2,TP1,start state,454.26556172571657,Material_3 instance N.31,R1
396,454.1944567801015,R2,P3,end state,454.1944567801015,Material_2 instance N.25,
397,454.1944567801015,TR1,TP1,start state,454.67779011343487,Material_2 instance N.25,R2
398,454.1944567801015,R2,P2,start state,469.1944567801015,Material_3 instance N.26,
399,454.26556172571657,TR2,TP1,end state,454.26556172571657,Material_3 instance N.31,R1
400,454.67779011343487,TR1,TP1,end state,454.67779011343487,Material_2 instance N.25,R2
401,454.67779011343487,TR1,TP1,start state,455.1611234467682,Material_2 instance N.25,R1
402,455.1611234467682,TR1,TP1,end state,455.1611234467682,Material_2 instance N.25,R1
403,466.5469624961004,R1,P1,end state,466.5469624961004,Material_1 instance N.32,
404,466.5469624961004,R1,P1,start state,485.4588855201453,Material_3 instance N.31,
405,466.5469624961004,TR1,TP1,start state,466.69696249610035,Material_1 instance N.32,R1
406,466.69696249610035,TR1,TP1,end state,466.69696249610035,Material_1 instance N.32,R1
407,466.7475814674008,R4,P3,start state,486.0258330018494,Material_3 instance N.34,
408,469.1155617257166,R1,P2,end state,469.1155617257166,Material_2 instance N.30,
409,469.1155617257166,R1,P1,start state,484.5118350424076,Material_2 instance N.25,
410,469.1155617257166,TR1,TP1,start state,469.59889505904994,Material_2 instance N.30,R4
411,469.1944567801015,R2,P2,end state,469.1944567801015,Material_3 instance N.26,
412,469.1944567801015,TR2,TP1,start state,469.67779011343487,Material_3 instance N.26,R2
413,469.1944567801015,R2,P2,start state,484.1944567801015,Material_1 instance N.27,
414,469.59889505904994,TR1,TP1,end state,469.59889505904994,Material_2 instance N.30,R4
415,469.59889505904994,R4,P3,start state,485.2939624989212,Material_2 instance N.30,
416,469.67779011343487,TR2,TP1,end state,469.67779011343487,Material_3 instance N.26,R2
417,469.67779011343487,TR2,TP1,start state,470.49445678010153,Material_3 instance N.26,R4
418,470.49445678010153,TR2,TP1,end state,470.49445678010153,Material_3 instance N.26,R4
419,484.1944567801015,R2,P2,end state,484.1944567801015,Material_1 instance N.27,
420,484.1944567801015,TR2,TP1,start state,485.0111234467682,Material_1 instance N.27,R2
421,484.1944567801015,R2,P3,start state,502.12497725777234,Material_1 instance N.28,
422,484.5118350424076,R1,P1,end state,484.5118350424076,Material_2 instance N.25,
423,484.5118350424076,R1,P1,start state,505.47158853628724,Material_2 instance N.33,
424,485.0111234467682,TR2,TP1,end state,485.0111234467682,Material_1 instance N.27,R2
425,485.0111234467682,TR2,TP1,start state,485.49445678010153,Material_1 instance N.27,R3
426,485.2939624989212,R4,P3,end state,485.2939624989212,Material_2 instance N.30,
427,485.2939624989212,R4,P3,start state,501.65453199220167,Material_3 instance N.26,
428,485.2939624989212,TR1,TP1,start state,485.77729583225454,Material_2 instance N.30,R1
429,485.4588855201453,R1,P1,end state,485.4588855201453,Material_3 instance N.31,
430,485.4588855201453,R1,P2,start state,500.4588855201453,Material_1 instance N.32,
431,485.49445678010153,TR2,TP1,end state,485.49445678010153,Material_1 instance N.27,R3
432,485.49445678010153,R3,P3,start state,502.2166098305619,Material_1 instance N.27,
433,485.77729583225454,TR1,TP1,end state,485.77729583225454,Material_2 instance N.30,R1
434,486.0258330018494,R4,P3,end state,486.0258330018494,Material_3 instance N.34,
435,486.0258330018494,TR2,TP1,start state,486.5091663351827,Material_3 instance N.34,R4
436,486.5091663351827,TR2,TP1,end state,486.5091663351827,Material_3 instance N.34,R4
437,486.5091663351827,TR2,TP1,start state,486.9924996685161,Material_3 instance N.34,R1
438,486.9924996685161,TR2,TP1,end state,486.9924996685161,Material_3 instance N.34,R1
439,498.3868428186033,R3,P1,start state,510.4907843919176,Material_2 instance N.36,
440,500.4588855201453,R1,P2,end state,500.4588855201453,Material_1 instance N.32,
441,500.4588855201453,R1,P1,start state,514.0284672720446,Material_2 instance N.30,
442,500.4588855201453,TR2,TP1,start state,500.94221885347866,Material_1 instance N.32,R2
443,500.94221885347866,TR2,TP1,end state,500.94221885347866,Material_1 instance N.32,R2
444,501.65453199220167,R4,P3,end state,501.65453199220167,Material_3 instance N.26,
445,501.65453199220167,TR2,TP1,start state,502.47119865886833,Material_3 instance N.26,R4
446,502.12497725777234,R2,P3,end state,502.12497725777234,Material_1 instance N.28,
447,502.12497725777234,R2,P3,start state,514.737119485274,Material_1 instance N.32,
448,502.2166098305619,R3,P3,end state,502.2166098305619,Material_1 instance N.27,
449,502.47119865886833,TR2,TP1,end state,502.47119865886833,Material_3 instance N.26,R4
450,502.47119865886833,TR2,TP1,start state,502.9545319922017,Material_3 instance N.26,R1
451,502.9545319922017,TR2,TP1,end state,502.9545319922017,Material_3 instance N.26,R1
452,504.86615657292384,R4,P1,start state,515.3078675234253,Material_1 instance N.37,
453,505.47158853628724,R1,P1,end state,505.47158853628724,Material_2 instance N.33,
454,505.47158853628724,R1,P2,start state,520.4715885362873,Material_3 instance N.34,
455,505.47158853628724,TR2,TP1,start state,505.9549218696206,Material_2 instance N.33,R2
456,505.9549218696206,TR2,TP1,end state,505.9549218696206,Material_2 instance N.33,R2
457,507.12715784078097,TR2,Breakdownstate_1,start state,537.1271578407809,,
458,510.4907843919176,R3,P1,end state,510.4907843919176,Material_2 instance N.36,
459,510.4907843919176,TR1,TP1,start state,511.30745105858426,Material_2 instance N.36,R3
460,511.30745105858426,TR1,TP1,end state,511.30745105858426,Material_2 instance N.36,R3
461,511.30745105858426,TR1,TP1,start state,511.7907843919176,Material_2 instance N.36,R2
462,511.7907843919176,TR1,TP1,end state,511.7907843919176,Material_2 instance N.36,R2
463,514.0284672720446,R1,P1,end state,514.0284672720446,Material_2 instance N.30,
464,514.0284672720446,R1,P1,start state,521.186578235108,Material_2 instance N.35,
465,514.737119485274,R2,P3,end state,514.737119485274,Material_1 instance N.32,
466,514.737119485274,R2,P2,start state,529.737119485274,Material_2 instance N.33,
467,515.3078675234253,R4,P1,end state,515.3078675234253,Material_1 instance N.37,
468,520.4715885362873,R1,P2,end state,520.4715885362873,Material_3 instance N.34,
469,520.4715885362873,TR1,TP1,start state,520.9549218696206,Material_3 instance N.34,R1
470,520.4715885362873,R1,P1,start state,530.4726336516544,Material_3 instance N.26,
471,520.9549218696206,TR1,TP1,end state,520.9549218696206,Material_3 instance N.34,R1
472,520.9549218696206,TR1,TP1,start state,521.7715885362874,Material_3 instance N.34,R3
473,521.186578235108,R1,P1,end state,521.186578235108,Material_2 instance N.35,
474,521.186578235108,R1,P1,start state,531.9517368087446,Material_3 instance N.38,
475,521.7715885362874,TR1,TP1,end state,521.7715885362874,Material_3 instance N.34,R3
476,521.7715885362874,TR1,TP1,start state,522.5882552029541,Material_2 instance N.35,R1
477,521.7715885362874,R3,P1,start state,535.3041625299292,Material_3 instance N.34,
478,522.5882552029541,TR1,TP1,end state,522.5882552029541,Material_2 instance N.35,R1
479,522.5882552029541,TR1,TP1,start state,522.7382552029541,Material_2 instance N.35,R1
480,522.7382552029541,TR1,TP1,end state,522.7382552029541,Material_2 instance N.35,R1
481,529.737119485274,R2,P2,end state,529.737119485274,Material_2 instance N.33,
482,529.737119485274,TR1,TP1,start state,530.2204528186073,Material_2 instance N.33,R2
483,529.737119485274,R2,P2,start state,544.737119485274,Material_2 instance N.36,
484,530.2204528186073,TR1,TP1,end state,530.2204528186073,Material_2 instance N.33,R2
485,530.2204528186073,TR1,TP1,start state,531.037119485274,Material_2 instance N.33,R4
486,530.4726336516544,R1,P1,end state,530.4726336516544,Material_3 instance N.26,
487,530.4726336516544,R1,P2,start state,545.4726336516544,Material_2 instance N.35,
488,531.037119485274,TR1,TP1,end state,531.037119485274,Material_2 instance N.33,R4
489,531.037119485274,R4,P3,start state,549.782356826749,Material_2 instance N.33,
490,531.9517368087446,R1,P1,end state,531.9517368087446,Material_3 instance N.38,
491,535.3041625299292,R3,P1,end state,535.3041625299292,Material_3 instance N.34,
492,535.3041625299292,R3,P1,start state,543.8299391617144,Material_2 instance N.39,
493,537.1271578407809,TR2,Breakdownstate_1,end state,537.1271578407809,,
494,537.1271578407809,TR2,TP1,start state,537.9438245074476,Material_1 instance N.37,R4
495,537.9438245074476,TR2,TP1,end state,537.9438245074476,Material_1 instance N.37,R4
496,537.9438245074476,TR2,TP1,start state,538.7604911741143,Material_1 instance N.37,R2
497,538.7604911741143,TR2,TP1,end state,538.7604911741143,Material_1 instance N.37,R2
498,538.7604911741143,TR2,TP1,start state,539.2438245074477,Material_3 instance N.38,R1
500,538.9476996242631,R1,Breakdownstate_1,start state,568.9476996242631,,
499,538.9476996242631,R1,P2,start interrupt,545.4726336516544,Material_2 instance N.35,
501,539.2438245074477,TR2,TP1,end state,539.2438245074477,Material_3 instance N.38,R1
502,539.2438245074477,TR2,TP1,start state,539.727157840781,Material_3 instance N.38,R4
503,539.727157840781,TR2,TP1,end state,539.727157840781,Material_3 instance N.38,R4
504,539.727157840781,R4,P1,start state,559.9181451317032,Material_3 instance N.38,
505,543.8299391617144,R3,P1,end state,543.8299391617144,Material_2 instance N.39,
506,543.8299391617144,R3,P1,start state,556.2372731773748,Material_1 instance N.40,
507,543.8299391617144,TR1,TP1,start state,544.3132724950477,Material_2 instance N.39,R3
508,544.3132724950477,TR1,TP1,end state,544.3132724950477,Material_2 instance N.39,R3
509,544.3132724950477,TR1,TP1,start state,545.1299391617144,Material_2 instance N.39,R1
510,544.737119485274,R2,P2,end state,544.737119485274,Material_2 instance N.36,
511,544.737119485274,TR2,TP1,start state,545.5537861519407,Material_2 instance N.36,R2
512,544.737119485274,R2,P2,start state,559.737119485274,Material_1 instance N.37,
513,545.1299391617144,TR1,TP1,end state,545.1299391617144,Material_2 instance N.39,R1
514,545.5537861519407,TR2,TP1,end state,545.5537861519407,Material_2 instance N.36,R2
515,545.5537861519407,TR2,TP1,start state,546.3704528186074,Material_2 instance N.36,R4
516,546.3704528186074,TR2,TP1,end state,546.3704528186074,Material_2 instance N.36,R4
517,549.782356826749,R4,P3,end state,549.782356826749,Material_2 instance N.33,
518,549.782356826749,R4,P1,start state,563.5664639407715,Material_3 instance N.41,
519,549.782356826749,TR2,TP1,start state,550.2656901600824,Material_2 instance N.33,R1
520,550.2656901600824,TR2,TP1,end state,550.2656901600824,Material_2 instance N.33,R1
521,556.2372731773748,R3,P1,end state,556.2372731773748,Material_1 instance N.40,
522,556.2372731773748,TR1,TP1,start state,557.0539398440416,Material_1 instance N.40,R3
523,557.0539398440416,TR1,TP1,end state,557.0539398440416,Material_1 instance N.40,R3
524,557.0539398440416,TR1,TP1,start state,557.8706065107083,Material_1 instance N.40,R1
525,557.8706065107083,TR1,TP1,end state,557.8706065107083,Material_1 instance N.40,R1
526,559.737119485274,R2,P2,end state,559.737119485274,Material_1 instance N.37,
527,559.737119485274,TR2,TP1,start state,560.2204528186073,Material_1 instance N.37,R2
528,559.9181451317032,R4,P1,end state,559.9181451317032,Material_3 instance N.38,
529,559.9181451317032,R4,P3,start state,574.8672049559261,Material_2 instance N.36,
530,560.2204528186073,TR2,TP1,end state,560.2204528186073,Material_1 instance N.37,R2
