,Time,Resource,State,Activity,Material,Expected End Time,Target location
341,233.46474608097066,TR2,TP1,end state,Material_1 instance N.13,233.46474608097066,R1
342,233.46474608097066,TR2,TP1,start state,Material_1 instance N.13,234.28141274763732,R3
343,234.13051630005378,TR1,TP1,end state,Material_2 instance N.18,234.13051630005378,S2
344,234.13051630005378,TR1,TP1,start state,Material_2 instance N.18,234.94718296672045,R3
345,234.28141274763732,TR2,TP1,end state,Material_1 instance N.13,234.28141274763732,R3
346,234.81964844403382,S3,S3,created material,Material_3 instance N.19,,
347,234.81964844403382,TR2,TP1,start state,Material_3 instance N.19,235.96964844403382,S3
348,234.94718296672045,TR1,TP1,end state,Material_2 instance N.18,234.94718296672045,R3
349,235.27931302260703,R3,Breakdownstate_2,end state,,235.27931302260703,
351,235.27931302260703,R3,P1,end interrupt,Material_2 instance N.12,248.11095421495776,
350,235.27931302260703,R3,P3,start state,Material_1 instance N.9,248.41251916488903,
352,235.96964844403382,TR2,TP1,end state,Material_3 instance N.19,235.96964844403382,S3
353,235.96964844403382,TR2,TP1,start state,Material_3 instance N.19,237.45298177736714,R4
354,237.45298177736714,TR2,TP1,end state,Material_3 instance N.19,237.45298177736714,R4
355,237.45298177736714,R4,P3,start state,Material_3 instance N.19,256.2575893879702,
356,239.81526520393257,R4,P1,end state,Material_2 instance N.10,239.81526520393257,
357,239.81526520393257,TR1,TP1,start state,Material_2 instance N.10,240.2985985372659,R4
358,240.2985985372659,TR1,TP1,end state,Material_2 instance N.10,240.2985985372659,R4
359,240.2985985372659,TR1,TP1,start state,Material_2 instance N.10,242.9485985372659,SK2
360,242.9485985372659,TR1,TP1,end state,Material_2 instance N.10,242.9485985372659,SK2
361,242.9485985372659,SK2,SK2,finished material,Material_2 instance N.10,,
362,245.95331714841228,R2,P2,end state,Material_1 instance N.11,245.95331714841228,
363,245.95331714841228,TR1,TP1,start state,Material_1 instance N.11,248.6033171484123,R2
364,247.98141274763734,R1,P2,end state,Material_2 instance N.15,247.98141274763734,
365,247.98141274763734,TR2,TP1,start state,Material_2 instance N.15,248.46474608097066,R1
366,247.98141274763734,R1,P2,start state,Material_1 instance N.16,262.98141274763736,
367,248.11095421495776,R3,P1,end state,Material_2 instance N.12,248.11095421495776,
368,248.11095421495776,R3,P1,start state,Material_3 instance N.14,259.8652969337087,
369,248.41251916488903,R3,P3,end state,Material_1 instance N.9,248.41251916488903,
370,248.41251916488903,R3,P3,start state,Material_1 instance N.13,257.191700797276,
371,248.46474608097066,TR2,TP1,end state,Material_2 instance N.15,248.46474608097066,R1
372,248.46474608097066,TR2,TP1,start state,Material_2 instance N.15,249.28141274763732,R3
373,248.6033171484123,TR1,TP1,end state,Material_1 instance N.11,248.6033171484123,R2
374,248.6033171484123,TR1,TP1,start state,Material_1 instance N.11,249.41998381507895,R4
375,249.28141274763732,TR2,TP1,end state,Material_2 instance N.15,249.28141274763732,R3
376,249.28141274763732,TR2,TP1,start state,Material_2 instance N.12,250.09807941430398,R1
377,249.41998381507895,TR1,TP1,end state,Material_1 instance N.11,249.41998381507895,R4
378,249.41998381507895,R4,P3,start state,Material_1 instance N.11,277.1588102064109,
379,250.09807941430398,TR2,TP1,end state,Material_2 instance N.12,250.09807941430398,R1
380,250.09807941430398,TR2,TP1,start state,Material_1 instance N.9,250.91474608097064,R3
381,250.91474608097064,TR2,TP1,end state,Material_1 instance N.9,250.91474608097064,R3
382,250.91474608097064,TR2,TP1,start state,Material_1 instance N.9,253.06474608097065,SK1
383,253.06474608097065,TR2,TP1,end state,Material_1 instance N.9,253.06474608097065,SK1
384,253.06474608097065,SK1,SK1,finished material,Material_1 instance N.9,,
385,255.28838294347952,R1,P1,end state,Material_2 instance N.17,255.28838294347952,
386,255.28838294347952,TR1,TP1,start state,Material_2 instance N.17,255.77171627681284,R1
387,255.77171627681284,TR1,TP1,end state,Material_2 instance N.17,255.77171627681284,R1
388,255.77171627681284,TR1,TP1,start state,Material_2 instance N.17,255.92171627681284,R1
389,255.92171627681284,TR1,TP1,end state,Material_2 instance N.17,255.92171627681284,R1
390,256.2575893879702,R4,P3,end state,Material_3 instance N.19,256.2575893879702,
391,256.2575893879702,TR2,TP1,start state,Material_3 instance N.19,258.74092272130355,R4
392,257.191700797276,R3,P3,end state,Material_1 instance N.13,257.191700797276,
393,258.74092272130355,TR2,TP1,end state,Material_3 instance N.19,258.74092272130355,R4
394,258.74092272130355,TR2,TP1,start state,Material_3 instance N.19,259.5575893879702,R2
395,259.5575893879702,TR2,TP1,end state,Material_3 instance N.19,259.5575893879702,R2
396,259.5575893879702,TR2,TP1,start state,Material_1 instance N.13,260.04092272130356,R3
397,259.5575893879702,R2,P2,start state,Material_3 instance N.19,274.5575893879702,
398,259.8652969337087,R3,P1,end state,Material_3 instance N.14,259.8652969337087,
399,259.8652969337087,R3,P1,start state,Material_2 instance N.18,271.8514516992865,
400,259.8652969337087,R3,P3,start state,Material_2 instance N.15,277.08721110775735,
401,260.04092272130356,TR2,TP1,end state,Material_1 instance N.13,260.04092272130356,R3
402,260.04092272130356,TR2,TP1,start state,Material_1 instance N.13,262.19092272130354,SK1
403,262.19092272130354,TR2,TP1,end state,Material_1 instance N.13,262.19092272130354,SK1
405,262.19092272130354,TR2,TP1,start state,Material_3 instance N.14,264.3409227213035,R3
404,262.19092272130354,SK1,SK1,finished material,Material_1 instance N.13,,
406,262.98141274763736,R1,P2,end state,Material_1 instance N.16,262.98141274763736,
407,262.98141274763736,R1,P2,start state,Material_2 instance N.12,277.98141274763736,
408,264.3409227213035,TR2,TP1,end state,Material_3 instance N.14,264.3409227213035,R3
409,264.3409227213035,TR2,TP1,start state,Material_3 instance N.14,264.82425605463686,R4
410,264.82425605463686,TR2,TP1,end state,Material_3 instance N.14,264.82425605463686,R4
411,264.82425605463686,TR2,TP1,start state,Material_1 instance N.16,265.3075893879702,R1
412,264.82425605463686,R4,P1,start state,Material_3 instance N.14,283.4608508944461,
413,265.3075893879702,TR2,TP1,end state,Material_1 instance N.16,265.3075893879702,R1
414,265.3075893879702,TR2,TP1,start state,Material_1 instance N.16,265.79092272130356,R4
415,265.79092272130356,TR2,TP1,end state,Material_1 instance N.16,265.79092272130356,R4
417,267.70405656059916,R1,Breakdownstate_1,start state,,297.70405656059916,
416,267.70405656059916,R1,P2,start interrupt,Material_2 instance N.12,277.98141274763736,
418,271.8514516992865,R3,P1,end state,Material_2 instance N.18,271.8514516992865,
419,271.8514516992865,TR2,TP1,start state,Material_2 instance N.18,272.33478503261983,R3
420,272.33478503261983,TR2,TP1,end state,Material_2 instance N.18,272.33478503261983,R3
421,272.33478503261983,TR2,TP1,start state,Material_2 instance N.18,272.8181183659532,R2
422,272.8181183659532,TR2,TP1,end state,Material_2 instance N.18,272.8181183659532,R2
423,274.5575893879702,R2,P2,end state,Material_3 instance N.19,274.5575893879702,
424,274.5575893879702,TR1,TP1,start state,Material_3 instance N.19,275.04092272130356,R2
425,274.5575893879702,R2,P2,start state,Material_2 instance N.18,289.5575893879702,
426,275.04092272130356,TR1,TP1,end state,Material_3 instance N.19,275.04092272130356,R2
427,275.04092272130356,TR1,TP1,start state,Material_3 instance N.19,275.8575893879702,R4
428,275.8575893879702,TR1,TP1,end state,Material_3 instance N.19,275.8575893879702,R4
429,277.08721110775735,R3,P3,end state,Material_2 instance N.15,277.08721110775735,
430,277.08721110775735,TR1,TP1,start state,Material_2 instance N.15,277.5705444410907,R3
431,277.1588102064109,R4,P3,end state,Material_1 instance N.11,277.1588102064109,
432,277.1588102064109,TR2,TP1,start state,Material_1 instance N.11,277.9754768730776,R4
433,277.1588102064109,R4,P3,start state,Material_1 instance N.16,300.4845542089893,
434,277.5705444410907,TR1,TP1,end state,Material_2 instance N.15,277.5705444410907,R3
435,277.5705444410907,TR1,TP1,start state,Material_2 instance N.15,278.38721110775737,R1
436,277.9754768730776,TR2,TP1,end state,Material_1 instance N.11,277.9754768730776,R4
437,277.9754768730776,TR2,TP1,start state,Material_1 instance N.11,280.45881020641093,SK1
438,278.38721110775737,TR1,TP1,end state,Material_2 instance N.15,278.38721110775737,R1
439,280.45881020641093,TR2,TP1,end state,Material_1 instance N.11,280.45881020641093,SK1
440,280.45881020641093,SK1,SK1,finished material,Material_1 instance N.11,,
441,283.4608508944461,R4,P1,end state,Material_3 instance N.14,283.4608508944461,
442,283.4608508944461,TR2,TP1,start state,Material_3 instance N.14,285.94418422777943,R4
443,283.4608508944461,R4,P1,start state,Material_3 instance N.19,300.2233745007792,
444,285.94418422777943,TR2,TP1,end state,Material_3 instance N.14,285.94418422777943,R4
445,285.94418422777943,TR2,TP1,start state,Material_3 instance N.14,288.2608508944461,S3
446,288.2608508944461,TR2,TP1,end state,Material_3 instance N.14,288.2608508944461,S3
447,288.2608508944461,S3,S3,finished material,Material_3 instance N.14,,
448,289.5575893879702,R2,P2,end state,Material_2 instance N.18,289.5575893879702,
449,289.5575893879702,TR2,TP1,start state,Material_2 instance N.18,291.8742560546369,R2
450,291.8742560546369,TR2,TP1,end state,Material_2 instance N.18,291.8742560546369,R2
451,291.8742560546369,TR2,TP1,start state,Material_2 instance N.18,292.69092272130354,R4
452,292.69092272130354,TR2,TP1,end state,Material_2 instance N.18,292.69092272130354,R4
453,297.70405656059916,R1,Breakdownstate_1,end state,,297.70405656059916,
454,297.70405656059916,R1,P2,end interrupt,Material_2 instance N.12,307.98141274763736,
455,298.5400088080921,S1,S1,created material,Material_1 instance N.20,,
456,298.5400088080921,TR1,TP1,start state,Material_1 instance N.20,299.3566754747588,S1
457,299.3566754747588,TR1,TP1,end state,Material_1 instance N.20,299.3566754747588,S1
458,299.3566754747588,TR1,TP1,start state,Material_1 instance N.20,300.17334214142545,R1
459,300.17334214142545,TR1,TP1,end state,Material_1 instance N.20,300.17334214142545,R1
460,300.2233745007792,R4,P1,end state,Material_3 instance N.19,300.2233745007792,
461,300.2233745007792,TR1,TP1,start state,Material_3 instance N.19,300.70670783411254,R4
462,300.2233745007792,R4,P3,start state,Material_2 instance N.18,319.62546301927586,
463,300.4845542089893,R4,P3,end state,Material_1 instance N.16,300.4845542089893,
464,300.70670783411254,TR1,TP1,end state,Material_3 instance N.19,300.70670783411254,R4
465,300.70670783411254,TR1,TP1,start state,Material_3 instance N.19,303.0233745007792,S3
466,303.0233745007792,TR1,TP1,end state,Material_3 instance N.19,303.0233745007792,S3
468,303.0233745007792,TR1,TP1,start state,Material_1 instance N.16,305.34004116744586,R4
467,303.0233745007792,S3,S3,finished material,Material_3 instance N.19,,
469,303.3027881090751,S3,S3,created material,Material_3 instance N.21,,
470,305.0701728293571,S3,S3,created material,Material_3 instance N.22,,
471,305.34004116744586,TR1,TP1,end state,Material_1 instance N.16,305.34004116744586,R4
472,305.34004116744586,TR1,TP1,start state,Material_1 instance N.16,307.8233745007792,SK1
473,307.8233745007792,TR1,TP1,end state,Material_1 instance N.16,307.8233745007792,SK1
475,307.8233745007792,TR1,TP1,start state,Material_3 instance N.21,308.9733745007792,S3
474,307.8233745007792,SK1,SK1,finished material,Material_1 instance N.16,,
476,307.98141274763736,R1,P2,end state,Material_2 instance N.12,307.98141274763736,
477,307.98141274763736,R1,P2,start state,Material_2 instance N.17,322.98141274763736,
478,307.98141274763736,TR2,TP1,start state,Material_2 instance N.12,308.4647460809707,R1
479,307.98141274763736,R1,P1,start state,Material_2 instance N.15,319.646815568528,
480,308.4647460809707,TR2,TP1,end state,Material_2 instance N.12,308.4647460809707,R1
481,308.4647460809707,TR2,TP1,start state,Material_2 instance N.12,309.2814127476374,R3
482,308.9733745007792,TR1,TP1,end state,Material_3 instance N.21,308.9733745007792,S3
483,308.9733745007792,TR1,TP1,start state,Material_3 instance N.21,310.79004116744585,R1
484,309.2814127476374,TR2,TP1,end state,Material_2 instance N.12,309.2814127476374,R3
485,309.2814127476374,R3,P3,start state,Material_2 instance N.12,321.48511466415977,
486,310.79004116744585,TR1,TP1,end state,Material_3 instance N.21,310.79004116744585,R1
487,310.79004116744585,TR1,TP1,start state,Material_3 instance N.22,312.6067078341125,S3
488,312.6067078341125,TR1,TP1,end state,Material_3 instance N.22,312.6067078341125,S3
489,312.6067078341125,TR1,TP1,start state,Material_3 instance N.22,314.4233745007792,R1
490,314.4233745007792,TR1,TP1,end state,Material_3 instance N.22,314.4233745007792,R1
491,319.62546301927586,R4,P3,end state,Material_2 instance N.18,319.62546301927586,
492,319.62546301927586,TR1,TP1,start state,Material_2 instance N.18,320.1087963526092,R4
493,319.646815568528,R1,P1,end state,Material_2 instance N.15,319.646815568528,
494,319.646815568528,R1,P1,start state,Material_1 instance N.20,334.9840807238822,
495,320.1087963526092,TR1,TP1,end state,Material_2 instance N.18,320.1087963526092,R4
496,320.1087963526092,TR1,TP1,start state,Material_2 instance N.18,320.2587963526092,R4
497,320.2587963526092,TR1,TP1,end state,Material_2 instance N.18,320.2587963526092,R4
498,320.2587963526092,TR1,TP1,start state,Material_2 instance N.15,320.74212968594253,R1
499,320.2587963526092,R4,P1,start state,Material_2 instance N.18,327.8271809162126,
500,320.74212968594253,TR1,TP1,end state,Material_2 instance N.15,320.74212968594253,R1
501,320.74212968594253,TR1,TP1,start state,Material_2 instance N.15,323.7254630192759,SK2
502,321.48511466415977,R3,P3,end state,Material_2 instance N.12,321.48511466415977,
503,322.98141274763736,R1,P2,end state,Material_2 instance N.17,322.98141274763736,
504,322.98141274763736,R1,P2,start state,Material_3 instance N.21,337.98141274763736,
505,323.7254630192759,TR1,TP1,end state,Material_2 instance N.15,323.7254630192759,SK2
507,323.7254630192759,TR1,TP1,start state,Material_2 instance N.12,326.04212968594254,R3
506,323.7254630192759,SK2,SK2,finished material,Material_2 instance N.15,,
508,325.217857418812,S3,S3,created material,Material_3 instance N.23,,
509,326.04212968594254,TR1,TP1,end state,Material_2 instance N.12,326.04212968594254,R3
510,326.04212968594254,TR1,TP1,start state,Material_2 instance N.12,326.5254630192759,R4
511,326.5254630192759,TR1,TP1,end state,Material_2 instance N.12,326.5254630192759,R4
512,326.5254630192759,TR1,TP1,start state,Material_2 instance N.17,327.00879635260924,R1
513,326.5254630192759,R4,P1,start state,Material_2 instance N.12,341.9085522861111,
514,327.00879635260924,TR1,TP1,end state,Material_2 instance N.17,327.00879635260924,R1
515,327.00879635260924,TR1,TP1,start state,Material_2 instance N.17,327.4921296859426,R2
516,327.4921296859426,TR1,TP1,end state,Material_2 instance N.17,327.4921296859426,R2
517,327.4921296859426,TR1,TP1,start state,Material_3 instance N.23,328.97546301927594,S3
518,327.4921296859426,R2,P3,start state,Material_2 instance N.17,350.8988614937221,
519,327.8271809162126,R4,P1,end state,Material_2 instance N.18,327.8271809162126,
520,328.2420706991078,S2,S2,created material,Material_2 instance N.24,,
521,328.97546301927594,TR1,TP1,end state,Material_3 instance N.23,328.97546301927594,S3
522,328.97546301927594,TR1,TP1,start state,Material_3 instance N.23,330.1254630192759,R3
524,329.5822375737449,R2,Breakdownstate_2,start state,,359.5822375737449,
523,329.5822375737449,R2,P3,start interrupt,Material_2 instance N.17,350.8988614937221,
525,330.1254630192759,TR1,TP1,end state,Material_3 instance N.23,330.1254630192759,R3
526,330.1254630192759,TR1,TP1,start state,Material_2 instance N.18,330.60879635260926,R4
527,330.1254630192759,R3,P1,start state,Material_3 instance N.23,346.14063956351515,
528,330.60879635260926,TR1,TP1,end state,Material_2 instance N.18,330.60879635260926,R4
529,330.60879635260926,TR1,TP1,start state,Material_2 instance N.18,333.25879635260924,SK2
